1 CHOD JAN KOWALSKI
CZAS	aX	aY	aZ	1462	0	0	0	
14401	17416	6020	40	
14404	16964	6108	-56	
14406	17724	6080	196	
14413	17812	5172	652	
14416	17780	4664	772	
14418	17672	4428	736	
14422	17456	4424	536	
14425	17296	4340	400	
14428	17312	4328	200	
14431	16900	4260	-40	
14433	17408	4324	-96	
14436	17440	4448	-56	
14439	17544	4460	-148	
14442	17476	4128	-540	
14445	17732	4100	-720	
14447	17824	3928	-656	
14450	17752	3824	-732	
14453	17440	3212	-1028	
14456	17212	2860	-1236	
14459	16952	2700	-1216	
14462	16484	2452	-1252	
14465	16248	2340	-1284	
14468	16104	2344	-1536	
14471	16064	2400	-1752	
14474	15976	2444	-1768	
14481	15864	2516	-1996	
14483	15688	2456	-2192	
14486	15660	2384	-2308	
14489	15380	2544	-2244	
14492	15096	2496	-2212	
14495	14792	2500	-2064	
14498	14348	2640	-1864	
14501	14080	2668	-1532	
14503	13776	2636	-1280	
14507	13532	2592	-648	
14510	13308	2400	-276	
14513	12900	2396	120	
14516	12548	2404	740	
14519	11968	2236	924	
14521	11800	2244	1212	
14524	11504	2344	1460	
14527	11036	2300	1588	
14530	10836	2224	1960	
14533	10688	2352	2108	
14535	10600	2468	2144	
14538	10276	2508	2264	
14541	10284	2564	2296	
14548	10192	2808	2412	
14551	10032	2792	2588	
14554	10248	2780	2472	
14557	10252	2960	2672	
14560	10264	3036	2448	
14563	10304	3020	2448	
14566	10268	3204	2232	
14568	10044	3104	2192	
14571	9984	3028	2012	
14574	9980	3032	1964	
14577	9860	3008	1868	
14579	9764	2828	1784	
14582	9696	2652	1856	
14585	9968	2656	1884	
14588	10040	2552	2024	
14592	10344	2604	1884	
14594	10572	2608	1900	
14597	10824	2436	1828	
14600	11160	2488	1784	
14603	11472	2340	1732	
14606	11772	2316	1888	
14609	12056	2484	1812	
14611	12096	2444	2004	
14618	12168	2356	2308	
14621	12252	2400	2304	
14624	12316	2352	2432	
14626	12064	2212	2476	
14629	11984	2116	2480	
14632	12132	2280	2264	
14636	12336	2312	2404	
14639	12168	2260	2344	
14642	12224	2412	2352	
14644	12252	2416	2280	
14647	12080	2508	2416	
14650	12096	2476	2236	
14653	11884	2468	2256	
14656	11748	2404	2296	
14658	11808	2372	2460	
14661	11844	2344	2688	
14664	11884	2224	2948	
14667	12212	2156	3316	
14670	12456	2136	3652	
14673	12756	1960	3824	
14675	13000	1848	4220	
14679	13308	2004	4328	
14686	14140	2012	4292	
14689	14368	1896	4548	
14691	14740	1916	4640	
14694	15260	1972	4724	
14697	15480	2156	4508	
14700	15724	2224	4660	
14703	15876	2220	4496	
14706	16316	2168	4172	
14708	16480	2140	4132	
14711	16676	1996	4020	
14714	16824	1996	3784	
14717	16792	2120	3720	
14721	16884	2036	3552	
14723	16852	2064	3228	
14726	16848	2016	3264	
14729	16876	1948	3088	
14732	16920	1828	3092	
14735	16908	1744	2920	
14738	17236	1904	3012	
14740	17312	1816	2964	
14743	17664	1920	2808	
14746	17872	2192	2764	
14752	18424	2524	2816	
14755	18724	2808	2932	
14758	18948	3052	2772	
14761	19180	3092	2996	
14765	19248	3152	2980	
14768	19260	3020	2904	
14770	19132	2904	2836	
14773	18872	3088	2520	
14776	18844	2992	2420	
14779	18712	3028	2132	
14782	18896	3076	2080	
14785	19188	3068	2000	
14787	19768	3088	2004	
14790	19792	3156	2272	
14793	20016	3144	2716	
14796	20268	3112	3116	
14799	20736	3088	3260	
14801	20920	2808	3832	
14804	21080	2276	4740	
14808	21220	1836	5756	
14811	21500	1180	6456	
14814	21548	956	7180	
14817	21572	632	7744	
14834	20784	640	8736	
14837	20616	508	9280	
14840	20680	384	9424	
14843	20632	180	9940	
14845	20572	28	9832	
14849	20328	-480	10220	
14852	20552	-512	10292	
14855	20748	-484	10520	
14858	20908	-64	10284	
14861	21024	736	10288	
14863	21316	2020	9256	
14866	21256	3732	7192	
14869	21396	4968	4708	
14872	21444	5888	2000	
14875	21348	6608	4	
14877	20968	8220	-2532	
14880	20564	9452	-5048	
14883	19980	10204	-6880	
14886	19676	9592	-8244	
14889	19600	7708	-8960	
14893	19016	6496	-9572	
14896	18344	5556	-9344	
14902	16704	3752	-8424	
14905	15868	3712	-8404	
14907	15460	4232	-8216	
14910	15636	4720	-8084	
14913	16100	4760	-7832	
14916	16524	4908	-7636	
14919	16868	4896	-7212	
14922	17308	4604	-6740	
14925	17748	4424	-6276	
14927	17788	4376	-5912	
14930	17680	4224	-5248	
14934	17940	4176	-4820	
14937	18044	4044	-4244	
14940	18140	4088	-3768	
14943	18336	4092	-3216	
14946	18248	4316	-2252	
14949	18316	4320	-1764	
14951	18460	4488	-560	
14954	18412	4396	544	
14957	18640	4312	1060	
14960	18836	4516	1752	
14963	18924	4704	1896	
14969	19584	5948	2488	
14972	19536	6468	2916	
14976	19376	7444	2628	
14978	19500	8132	2788	
14981	19776	8740	2460	
14984	19412	9456	2120	
14987	19372	9904	1996	
14990	19128	10224	1896	
14992	18328	10124	1540	
14995	17688	10052	1344	
14998	16784	9520	1192	
15001	15920	8620	1436	
15004	14980	7916	1368	
15007	13680	7232	1632	
15009	13116	6836	1720	
15012	11932	6588	1748	
15015	11008	6292	2272	
15019	10776	6128	2744	
15022	11024	5496	3420	
15025	12328	5096	3892	
15027	14060	5064	3848	
15030	16032	4620	3212	
15036	19284	4824	1864	
15039	20136	4384	1200	
15042	21036	3608	304	
15045	21668	2912	-300	
15048	21748	2072	-788	
15051	21092	2416	-1168	
15053	20816	2564	-1504	
15056	20020	2396	-1676	
15059	18956	2200	-1636	
15063	17840	1744	-1920	
15066	16664	1304	-1764	
15069	15452	776	-1912	
15072	14292	620	-1724	
15074	13312	468	-1824	
15077	12544	680	-1672	
15080	11880	852	-1796	
15083	11588	176	-1968	
15086	11272	104	-1780	
15088	10840	240	-2364	
15091	10484	336	-2352	
15094	10104	368	-2544	
15097	9860	364	-2480	
15109	9224	820	-2888	
15112	9276	1064	-2668	
15115	9664	936	-2324	
15118	10200	1028	-2064	
15120	10636	1148	-1552	
15123	11212	1276	-1296	
15126	11628	1380	-880	
15129	12080	1356	-520	
15132	12396	1428	-12	
15135	12752	1460	532	
15137	12916	1548	900	
15140	13020	1464	1380	
15143	13020	1400	1904	
15147	13264	1440	2268	
15150	13104	1460	2232	
15152	13284	1544	2640	
15155	13360	1660	2504	
15158	13532	1708	2548	
15161	13664	1588	2668	
15164	13732	1516	2700	
15167	13760	1528	2808	
15169	13656	1456	2536	
15176	13516	1420	2276	
15178	13640	1560	2004	
15181	13508	1364	1932	
15184	13236	1308	1584	
15187	13308	1504	1364	
15191	13480	1456	1484	
15194	13828	1480	1192	
15196	13648	1296	1316	
15199	13768	1292	1412	
15202	13972	1248	1292	
15205	13876	896	1428	
15208	13776	660	1468	
15210	14060	360	1452	
15213	13856	308	1468	
15216	13824	456	1348	
15219	14060	556	1188	
15222	14080	672	1080	
15224	13976	540	964	
15227	14232	600	796	
15230	14644	584	824	
15234	14752	692	744	
15236	15296	696	1092	
15239	15828	640	1128	
15245	16724	-224	1568	
15248	17032	-280	1692	
15251	17272	-148	1776	
15254	17124	180	2016	
15257	17416	336	2184	
15259	17260	320	2252	
15262	17316	544	2276	
15265	17088	592	2356	
15268	16816	748	2300	
15271	16736	960	2132	
15273	16304	1140	1988	
15277	15988	1232	1732	
15280	15752	1500	1716	
15283	15504	1736	1600	
15286	15356	1908	1428	
15288	15568	1712	1328	
15291	15604	1544	1568	
15294	15704	1452	1648	
15297	16004	1468	1732	
15300	16400	1292	1988	
15303	16832	1180	2248	
15305	17036	1168	2088	
15308	17512	1068	2324	
15314	18352	1212	2200	
15318	18872	1396	2188	
15321	19236	1500	1952	
15324	19484	1588	2012	
15327	19808	1660	1920	
15330	20176	1568	1916	
15332	20440	1536	2056	
15335	20572	1420	2152	
15338	20824	1236	2440	
15341	20996	1168	2640	
15344	20972	1088	2500	
15347	20996	1196	2712	
15349	20976	1120	2272	
15352	20960	1048	2024	
15355	20864	1080	1296	
15358	20544	912	724	
15362	20372	1028	244	
15364	20308	1008	140	
15367	20164	1076	160	
15370	20248	1188	144	
15373	20068	1168	192	
15375	19884	1248	288	
15382	19312	1224	876	
15384	19308	1320	1040	
15387	19152	1348	1772	
15390	19196	1328	2404	
15393	19380	1256	3408	
15396	19580	1192	4404	
15399	20164	1100	5436	
15401	20524	1000	6392	
15405	20788	980	6896	
15408	21416	964	6892	
15411	21812	1232	6768	
15414	22520	1796	6388	
15416	23320	2364	5748	
15419	23936	2728	4792	
15422	24280	3156	3340	
15425	24116	3604	1952	
15428	23892	3976	192	
15431	23280	4316	-2036	
15433	22764	4588	-3872	
15436	22468	4788	-4812	
15439	21712	5432	-5676	
15442	21056	6028	-6760	
15446	20804	6412	-7612	
15452	19108	5020	-7020	
15455	18420	3968	-6508	
15458	17816	3204	-6292	
15461	17172	2852	-6244	
15464	16764	2924	-6396	
15466	16556	3348	-6512	
15469	16552	3980	-6720	
15472	16712	4528	-6892	
15475	16924	4800	-7192	
15478	17564	4612	-7036	
15481	18076	4612	-7040	
15484	18344	4300	-6436	
15486	18668	3920	-6132	
15490	18508	3504	-5448	
15493	18628	2672	-4948	
15496	18448	2544	-4420	
15499	18280	2656	-3728	
15502	18284	2548	-3108	
15505	18092	2496	-2408	
15508	17956	2628	-2260	
15510	17956	2764	-1868	
15517	18440	3608	-1384	
15520	18768	4076	-1044	
15522	19196	4100	-940	
15525	19112	4320	-500	
15528	19428	4224	-92	
15532	19288	4244	260	
15535	19236	4248	776	
15537	19220	4288	1320	
15540	19080	3932	2004	
15543	18992	3844	2760	
15546	18720	3616	3400	
15549	18788	3692	3744	
15552	18720	3576	4148	
15554	18816	3436	4236	
15557	18624	3432	4268	
15560	18660	3432	4348	
15563	18540	3664	3724	
15566	18340	3656	3676	
15568	17956	3512	3160	
15571	17988	3392	2808	
15575	17940	3328	2124	
15578	17688	3368	1644	
15584	17412	3640	500	
15587	17336	3656	104	
15590	16860	3748	-420	
15593	16480	3896	-924	
15595	15992	3904	-1372	
15598	15828	3684	-1436	
15601	15460	3876	-1936	
15604	15144	4044	-2328	
15607	14832	4128	-2568	
15610	14640	4464	-2848	
15613	14600	4204	-2880	
15617	14372	3984	-2684	
15619	14264	3896	-2508	
15622	14036	3484	-2252	
15625	13512	3164	-1980	
15628	12724	2840	-1588	
15631	12280	2712	-1344	
15634	11800	2476	-924	
15636	11484	2364	-588	
15639	11128	2320	-356	
15642	10752	1996	-80	
15645	10632	1968	152	
15651	10188	1924	820	
15654	10384	1704	1000	
15657	10364	1632	1364	
15661	10368	1612	1796	
15663	10420	1556	1808	
15666	10416	1492	2104	
15669	10368	1440	2192	
15672	10412	1548	2512	
15675	10420	1544	2628	
15678	10484	1812	2496	
15680	10452	1824	2368	
15683	10636	1952	2240	
15686	10628	2080	2228	
15689	10800	2216	2368	
15692	10800	2352	2328	
15694	10844	2520	2704	
15697	10992	2580	2752	
15700	11000	2572	2912	
15704	11016	2540	2896	
15707	11152	2524	3052	
15710	11300	2692	3056	
15712	11304	2660	2788	
15719	11196	2964	2396	
15722	11060	2932	2240	
15724	11040	2972	1888	
15727	11080	3092	1928	
15730	10952	3104	1836	
15733	10940	3040	1568	
15736	11056	3020	1876	
15739	11288	2828	1612	
15741	11380	2900	1512	
15745	11472	3048	1788	
15748	11800	3028	1904	
15751	12072	3088	2016	
15754	12340	3048	2168	
15756	12492	3096	2288	
15759	12648	3144	2456	
15762	12832	3356	2732	
15765	13024	3216	2928	
15768	13004	3104	3120	
15771	13128	2972	3440	
15773	13168	2812	3860	
15776	13184	2620	4020	
15779	13284	2436	4204	
15782	13272	2496	4364	
15789	13272	2316	4856	
15792	13400	2180	5020	
15795	13340	2208	5288	
15798	13568	2180	5512	
15800	13732	2232	5572	
15803	14180	2216	5608	
15806	14280	1984	5736	
15809	14616	2096	5572	
15812	14968	2112	5460	
15815	15140	2216	5220	
15817	15316	1980	4824	
15820	15580	1544	4536	
15823	16004	1308	4340	
15826	16008	1384	4080	
15830	15984	1760	3560	
15833	15988	1768	3392	
15835	16100	1752	3156	
15838	16180	1652	2884	
15841	16156	1672	2764	
15844	16260	1620	2688	
15847	16224	1916	2560	
15849	16104	1804	2364	
15856	16364	1944	2468	
15859	16476	1900	2568	
15861	16748	1852	2688	
15864	17140	1796	2928	
15867	17204	1784	2816	
15870	17760	1848	2856	
15874	17944	1876	2952	
15877	18316	1804	2872	
15879	18668	1812	2916	
15882	18936	1888	2624	
15885	19268	1936	2508	
15888	19680	2024	2260	
15891	20120	2096	2104	
15893	20360	2016	1944	
15896	20760	1952	1680	
15899	20960	1892	1372	
15902	21032	1964	1288	
15905	21068	1944	1180	
15908	21160	1892	1316	
15910	21080	1736	1552	
15913	20912	1648	1880	
15917	20728	1604	2332	
15923	20720	1500	3636	
15926	20648	1328	4400	
15929	20712	1064	5420	
15932	20640	820	6272	
15935	20576	624	7172	
15937	20484	472	8152	
15940	20380	192	8936	
15943	20416	276	9776	
15946	20552	400	10144	
15949	20832	240	10596	
15951	21212	416	10908	
15954	21936	452	10692	
15958	22600	856	10240	
15961	22828	1068	9684	
15964	23180	1752	8252	
15967	23812	2472	7316	
15969	24232	2900	6320	
15972	24660	3500	4832	
15975	24876	4100	2968	
15978	24856	4484	1080	
15981	24412	5032	-352	
15984	23960	5328	-1792	
15986	23340	5208	-3628	
15993	22608	4956	-5688	
15996	22112	4884	-6224	
16000	21524	4744	-6456	
16002	20932	4436	-6572	
16005	20088	4028	-6676	
16008	19116	3800	-6924	
16011	18260	3960	-7192	
16014	17384	4568	-7152	
16017	16488	5248	-6900	
16020	15684	5816	-6364	
16022	15652	4180	-5820	
16025	15300	4168	-5288	
16028	14932	4004	-4440	
16031	14828	3764	-3964	
16034	14908	3504	-3272	
16037	14948	3464	-3012	
16040	14924	3480	-2620	
16043	15152	3568	-2348	
16046	15208	3772	-2016	
16049	15368	4092	-1864	
16052	15220	4312	-1932	
16059	15240	4400	-1156	
16061	15392	4532	-1280	
16064	15456	4464	-708	
16067	15660	4524	-600	
16070	16068	4808	-312	
16073	16460	4916	-156	
16076	17468	5036	360	
16078	17656	4928	664	
16081	17696	5260	800	
16084	18220	5584	1080	
16088	18336	5916	1100	
16091	18516	5684	1192	
16093	18212	5912	1224	
16096	17924	6276	1164	
16099	17400	6384	1200	
16102	16792	6512	1464	
16105	16064	6592	1476	
16107	15024	6464	1612	
16110	14196	6228	2028	
16113	13720	5928	2556	
16116	13364	5752	2980	
16119	13340	5568	3444	
16125	15480	5236	3868	
16129	16608	4932	3544	
16132	17668	4672	3312	
16135	18608	4784	2984	
16137	19420	4992	2440	
16140	19692	4312	2156	
16143	20448	2968	1252	
16146	20728	2012	412	
16149	20944	1808	36	
16151	20224	2196	-1176	
16154	19872	2608	-1536	
16157	19040	2564	-1980	
16160	18552	2520	-2536	
16163	18072	1900	-2712	
16166	17404	1460	-2896	
16169	16992	1224	-2848	
16172	16032	728	-2724	
16175	15340	504	-2792	
16178	14680	456	-2740	
16181	14076	556	-2656	
16184	13440	468	-2716	
16187	13104	440	-2784	
16193	12492	344	-2704	
16196	12152	520	-2564	
16199	12200	604	-2332	
16201	12156	744	-2012	
16204	12144	872	-1572	
16207	12036	696	-1408	
16210	12232	752	-1036	
16214	12356	844	-820	
16217	12228	1016	-388	
16219	12200	1044	-280	
16222	12308	1176	124	
16225	12392	1356	388	
16228	12732	1552	872	
16231	12268	1468	1108	
16233	12432	1480	1268	
16236	12400	1628	1232	
16239	12152	1644	1500	
16242	12116	1708	1516	
16245	12084	1748	1524	
16247	11928	1700	1560	
16250	11912	1768	1580	
16253	11740	1848	1540	
16257	12020	1792	1496	
16263	12300	1788	1604	
16266	12388	1852	1600	
16269	12344	1796	1544	
16272	12464	1852	1636	
16275	12572	1852	1644	
16277	12484	1820	1700	
16280	12732	1824	1912	
16283	12888	1668	2028	
16286	12916	1688	2240	
16289	13012	1564	2272	
16292	13272	1396	2256	
16294	13304	1420	2212	
16297	13448	1356	2272	
16301	13380	1436	2156	
16304	13364	1248	2180	
16307	13464	1300	2092	
16310	13428	1032	1844	
16312	13660	1056	1576	
16315	13660	1064	1456	
16318	13588	1064	1368	
16321	13548	1092	1148	
16324	13712	1036	1132	
16330	13992	1228	612	
16333	14128	1228	484	
16336	14108	1120	400	
16338	14176	1140	64	
16342	14108	1248	-100	
16345	14048	1292	-56	
16348	14292	1348	-136	
16351	13948	1364	8	
16353	14004	1228	20	
16356	14204	1444	68	
16359	13980	1268	448	
16362	13932	1504	776	
16364	14080	1536	1136	
16367	14512	1888	1312	
16370	15000	2280	1696	
16373	15704	2756	2180	
16376	16180	2816	2740	
16378	16488	2608	3060	
16381	16812	2368	3340	
16385	16976	2092	3508	
16388	17356	2100	3844	
16391	17332	2296	3772	
16394	17232	2332	3892	
16400	17268	2220	3832	
16403	17252	1984	4100	
16406	17068	1728	3984	
16409	17204	1704	3988	
16411	17040	1328	3988	
16414	17128	1088	3788	
16417	17136	840	3716	
16420	17372	904	3560	
16423	17648	828	3176	
16425	17896	644	3072	
16429	18008	652	2892	
16432	18356	924	2540	
16435	18584	896	2160	
16437	18760	920	1940	
16440	19068	1220	1756	
16443	19588	1260	1628	
16446	20108	1376	1684	
16449	20532	1348	1960	
16452	20948	1208	2204	
16454	21252	1140	2228	
16457	21396	1180	2224	
16460	21440	1516	2268	
16467	21288	1288	2184	
16470	21180	1296	2068	
16473	20876	1168	2084	
16476	20884	1224	1812	
16479	20688	1320	1532	
16482	20196	1400	1280	
16484	19968	1352	1320	
16487	19740	1960	1316	
16490	19576	1876	1300	
16493	19160	1684	1768	
16496	19284	1620	2116	
16499	19196	1532	2516	
16501	19092	1340	2788	
16504	19208	1240	3028	
16507	19032	1508	3420	
16510	18948	1636	3492	
16514	19080	1820	3716	
16516	19560	2136	3304	
16519	20304	2408	3340	
16522	21056	2728	3388	
16525	21748	2744	3240	
16528	22672	3064	3004	
16531	22916	3120	2344	
16537	23144	3656	1912	
16540	22768	3372	1852	
16543	22420	3272	1376	
16546	22184	3204	1268	
16548	21912	2836	864	
16551	21780	2780	240	
16555	21216	2560	-608	
16558	20688	2528	-1704	
16561	19884	2932	-2748	
16563	19616	3980	-3948	
16566	19180	4604	-5216	
16569	18924	5092	-6128	
16572	18648	5344	-7008	
16575	18596	5224	-7776	
16578	18676	4980	-7960	
16581	18692	4904	-8112	
16583	18772	4644	-7900	
16586	18716	4332	-7752	
16589	18844	3996	-7332	
16592	18548	3560	-6816	
16595	18516	2980	-6164	
16602	18272	2400	-4596	
16605	18172	2380	-3852	
16608	17888	2180	-3260	
16611	17820	2160	-2728	
16614	17652	2104	-2460	
16617	17376	2228	-1956	
16620	17436	2444	-1652	
16623	17324	2920	-1292	
16625	17624	3376	-1316	
16628	17804	3944	-1108	
16631	17812	4268	-1084	
16634	18060	4772	-1348	
16637	18300	5320	-1096	
16641	18536	5548	-872	
16643	18576	5668	-432	
16646	18616	5716	-76	
16649	18444	5656	12	
16652	18240	5732	352	
16655	17908	5480	856	
16657	17532	5240	1360	
16660	17180	5324	1652	
16663	17096	5208	2224	
16670	16968	5380	2708	
16672	17120	5336	2952	
16675	17064	5128	2884	
16678	17508	5044	2584	
16681	17764	4948	2428	
16685	18032	4960	2184	
16688	18316	4960	1664	
16690	18392	4800	1488	
16693	18332	4412	1292	
16696	18284	4268	1124	
16699	18188	4072	1116	
16702	18036	3752	904	
16704	17848	3396	972	
16707	17688	3352	572	
16710	17632	3400	12	
16713	17652	3444	0	
